,category,condition
100,L03.049,Acute lymphangitis of unspecified toe
101,L03.111,Cellulitis of right axilla
102,L03.112,Cellulitis of left axilla
103,L03.113,Cellulitis of right upper limb
104,L03.114,Cellulitis of left upper limb
105,L03.115,Cellulitis of right lower limb
106,L03.116,Cellulitis of left lower limb
107,L03.119,Cellulitis of unspecified part of limb
108,L03.121,Acute lymphangitis of right axilla
109,L03.122,Acute lymphangitis of left axilla
110,L03.123,Acute lymphangitis of right upper limb
111,L03.124,Acute lymphangitis of left upper limb
112,L03.125,Acute lymphangitis of right lower limb
113,L03.126,Acute lymphangitis of left lower limb
114,L03.129,Acute lymphangitis of unspecified part of limb
115,L03.211,Cellulitis of face
116,L03.212,Acute lymphangitis of face
117,L03.213,Periorbital cellulitis
118,L03.221,Cellulitis of neck
119,L03.222,Acute lymphangitis of neck
120,L03.311,Cellulitis of abdominal wall
121,L03.312,Cellulitis of back [any part except buttock]
122,L03.313,Cellulitis of chest wall
123,L03.314,Cellulitis of groin
124,L03.315,Cellulitis of perineum
125,L03.316,Cellulitis of umbilicus
126,L03.317,Cellulitis of buttock
127,L03.319,"Cellulitis of trunk, unspecified"
128,L03.321,Acute lymphangitis of abdominal wall
129,L03.322,Acute lymphangitis of back [any part except buttock]
130,L03.323,Acute lymphangitis of chest wall
131,L03.324,Acute lymphangitis of groin
132,L03.325,Acute lymphangitis of perineum
133,L03.326,Acute lymphangitis of umbilicus
134,L03.327,Acute lymphangitis of buttock
135,L03.329,"Acute lymphangitis of trunk, unspecified"
136,L03.811,"Cellulitis of head [any part, except face]"
137,L03.818,Cellulitis of other sites
138,L03.891,"Acute lymphangitis of head [any part, except face]"
139,L03.898,Acute lymphangitis of other sites
140,L03.90,"Cellulitis, unspecified"
141,L03.91,"Acute lymphangitis, unspecified"
142,L04.0,"Acute lymphadenitis of face, head and neck"
143,L04.1,Acute lymphadenitis of trunk
144,L04.2,Acute lymphadenitis of upper limb
145,L04.3,Acute lymphadenitis of lower limb
146,L04.8,Acute lymphadenitis of other sites
147,L04.9,"Acute lymphadenitis, unspecified"
148,L05.01,Pilonidal cyst with abscess
149,L05.02,Pilonidal sinus with abscess
150,L05.91,Pilonidal cyst without abscess
151,L05.92,Pilonidal sinus without abscess
152,L08.0,Pyoderma
153,L08.1,Erythrasma
154,L08.81,Pyoderma vegetans
155,L08.82,Omphalitis not of newborn
156,L08.89,Oth local infections of the skin and subcutaneous tissue
157,L08.9,"Local infection of the skin and subcutaneous tissue, unsp"
