,category,condition
507,H05.251,"Intermittent exophthalmos, right eye"
508,H05.252,"Intermittent exophthalmos, left eye"
509,H05.253,"Intermittent exophthalmos, bilateral"
510,H05.259,"Intermittent exophthalmos, unspecified eye"
511,H05.261,"Pulsating exophthalmos, right eye"
512,H05.262,"Pulsating exophthalmos, left eye"
513,H05.263,"Pulsating exophthalmos, bilateral"
514,H05.269,"Pulsating exophthalmos, unspecified eye"
515,H05.30,Unspecified deformity of orbit
516,H05.311,Atrophy of right orbit
517,H05.312,Atrophy of left orbit
518,H05.313,Atrophy of bilateral orbit
519,H05.319,Atrophy of unspecified orbit
520,H05.321,Deformity of right orbit due to bone disease
521,H05.322,Deformity of left orbit due to bone disease
522,H05.323,Deformity of bilateral orbits due to bone disease
523,H05.329,Deformity of unspecified orbit due to bone disease
524,H05.331,Deformity of right orbit due to trauma or surgery
525,H05.332,Deformity of left orbit due to trauma or surgery
526,H05.333,Deformity of bilateral orbits due to trauma or surgery
527,H05.339,Deformity of unspecified orbit due to trauma or surgery
528,H05.341,Enlargement of right orbit
529,H05.342,Enlargement of left orbit
530,H05.343,Enlargement of bilateral orbits
531,H05.349,Enlargement of unspecified orbit
532,H05.351,Exostosis of right orbit
533,H05.352,Exostosis of left orbit
534,H05.353,Exostosis of bilateral orbits
535,H05.359,Exostosis of unspecified orbit
536,H05.401,"Unspecified enophthalmos, right eye"
537,H05.402,"Unspecified enophthalmos, left eye"
538,H05.403,"Unspecified enophthalmos, bilateral"
539,H05.409,"Unspecified enophthalmos, unspecified eye"
540,H05.411,"Enophthalmos due to atrophy of orbital tissue, right eye"
541,H05.412,"Enophthalmos due to atrophy of orbital tissue, left eye"
542,H05.413,"Enophthalmos due to atrophy of orbital tissue, bilateral"
543,H05.419,"Enophthalmos due to atrophy of orbital tissue, unsp eye"
544,H05.421,"Enophthalmos due to trauma or surgery, right eye"
545,H05.422,"Enophthalmos due to trauma or surgery, left eye"
546,H05.423,"Enophthalmos due to trauma or surgery, bilateral"
547,H05.429,"Enophthalmos due to trauma or surgery, unspecified eye"
548,H05.50,Retained (old) fb following penetrating wound of unsp orbit
549,H05.51,Retained (old) fb following penetrating wound of right orbit
550,H05.52,Retained (old) fb following penetrating wound of left orbit
551,H05.53,Retained (old) fb following penetrating wound of bi orbit
552,H05.811,Cyst of right orbit
553,H05.812,Cyst of left orbit
554,H05.813,Cyst of bilateral orbits
555,H05.819,Cyst of unspecified orbit
556,H05.821,"Myopathy of extraocular muscles, right orbit"
557,H05.822,"Myopathy of extraocular muscles, left orbit"
558,H05.823,"Myopathy of extraocular muscles, bilateral"
559,H05.829,"Myopathy of extraocular muscles, unspecified orbit"
560,H05.89,Other disorders of orbit
561,H05.9,Unspecified disorder of orbit
